area_fips,county,state,lq
45077,Pickens County,South Carolina,0.72
45079,Richland County,South Carolina,0.92
45081,Saluda County,South Carolina,0
45083,Spartanburg County,South Carolina,0.59
45085,Sumter County,South Carolina,1.12
45087,Union County,South Carolina,0
45089,Williamsburg County,South Carolina,0
45091,York County,South Carolina,0.73
46003,Aurora County,South Dakota,1.69
46005,Beadle County,South Dakota,0
46007,Bennett County,South Dakota,0.24
46009,Bon Homme County,South Dakota,0
46011,Brookings County,South Dakota,0.42
46013,Brown County,South Dakota,1.08
46015,Brule County,South Dakota,1.07
46017,Buffalo County,South Dakota,0.41
46019,Butte County,South Dakota,0.66
46021,Campbell County,South Dakota,0.36
46023,Charles Mix County,South Dakota,0
46025,Clark County,South Dakota,0
46027,Clay County,South Dakota,0
46029,Codington County,South Dakota,0.89
46031,Corson County,South Dakota,0
46033,Custer County,South Dakota,0.8
46035,Davison County,South Dakota,1.14
46037,Day County,South Dakota,0
46039,Deuel County,South Dakota,0
46041,Dewey County,South Dakota,0
46043,Douglas County,South Dakota,1.63
46045,Edmunds County,South Dakota,0
46047,Fall River County,South Dakota,0
46049,Faulk County,South Dakota,0
46051,Grant County,South Dakota,0.87
46053,Gregory County,South Dakota,1.54
46055,Haakon County,South Dakota,0
46057,Hamlin County,South Dakota,0.43
46059,Hand County,South Dakota,0
46061,Hanson County,South Dakota,0
46063,Harding County,South Dakota,1.41
46065,Hughes County,South Dakota,0.92
46067,Hutchinson County,South Dakota,0
46069,Hyde County,South Dakota,0.92
46071,Jackson County,South Dakota,0
46073,Jerauld County,South Dakota,0
46075,Jones County,South Dakota,0.24
46077,Kingsbury County,South Dakota,0.88
46079,Lake County,South Dakota,0.96
46081,Lawrence County,South Dakota,0.97
46083,Lincoln County,South Dakota,1.11
46085,Lyman County,South Dakota,0
46087,McCook County,South Dakota,1.58
46089,McPherson County,South Dakota,0
46091,Marshall County,South Dakota,0
46093,Meade County,South Dakota,0.48
46095,Mellette County,South Dakota,0.18
46097,Miner County,South Dakota,1.31
46099,Minnehaha County,South Dakota,1.46
46101,Moody County,South Dakota,0.5
46102,Oglala Lakota County,South Dakota,0.24
46103,Pennington County,South Dakota,1.31
46105,Perkins County,South Dakota,0.89
46107,Potter County,South Dakota,0
46109,Roberts County,South Dakota,0
46111,Sanborn County,South Dakota,0.68
46115,Spink County,South Dakota,0
46117,Stanley County,South Dakota,0
46119,Sully County,South Dakota,0
46121,Todd County,South Dakota,0.22
46123,Tripp County,South Dakota,1.59
46125,Turner County,South Dakota,0
46127,Union County,South Dakota,0.92
46129,Walworth County,South Dakota,1.33
46135,Yankton County,South Dakota,0
46137,Ziebach County,South Dakota,0
47001,Anderson County,Tennessee,0.85
47003,Bedford County,Tennessee,0
47005,Benton County,Tennessee,0.81
47007,Bledsoe County,Tennessee,0.34
47009,Blount County,Tennessee,0.61
47011,Bradley County,Tennessee,0
47013,Campbell County,Tennessee,0
47015,Cannon County,Tennessee,1.09
47017,Carroll County,Tennessee,0
47019,Carter County,Tennessee,0
47021,Cheatham County,Tennessee,0
47023,Chester County,Tennessee,0
47025,Claiborne County,Tennessee,0
47027,Clay County,Tennessee,1.12
47029,Cocke County,Tennessee,0
47031,Coffee County,Tennessee,0.8
47033,Crockett County,Tennessee,0
47035,Cumberland County,Tennessee,1.02
47037,Davidson County,Tennessee,1.14
47039,Decatur County,Tennessee,2.2
47041,DeKalb County,Tennessee,0
47043,Dickson County,Tennessee,1.07
47045,Dyer County,Tennessee,0
47047,Fayette County,Tennessee,0.57
47049,Fentress County,Tennessee,0
47051,Franklin County,Tennessee,0
47053,Gibson County,Tennessee,0
47055,Giles County,Tennessee,0
47057,Grainger County,Tennessee,0.39
47059,Greene County,Tennessee,0
47061,Grundy County,Tennessee,0
47063,Hamblen County,Tennessee,0.86
47065,Hamilton County,Tennessee,0.89
47067,Hancock County,Tennessee,1.32
47069,Hardeman County,Tennessee,0
47071,Hardin County,Tennessee,0
47073,Hawkins County,Tennessee,0
47075,Haywood County,Tennessee,0.48
47077,Henderson County,Tennessee,0.72
47079,Henry County,Tennessee,0.53
47081,Hickman County,Tennessee,1.14
47083,Houston County,Tennessee,1.33
47085,Humphreys County,Tennessee,0
47087,Jackson County,Tennessee,0
47089,Jefferson County,Tennessee,0
47091,Johnson County,Tennessee,0.64
47093,Knox County,Tennessee,1.11
47095,Lake County,Tennessee,0.92
47097,Lauderdale County,Tennessee,0.73
47099,Lawrence County,Tennessee,0.85
47101,Lewis County,Tennessee,0
47103,Lincoln County,Tennessee,0.31
47105,Loudon County,Tennessee,0.67
47107,McMinn County,Tennessee,0
47109,McNairy County,Tennessee,0.75
47111,Macon County,Tennessee,0
47113,Madison County,Tennessee,0.97
47115,Marion County,Tennessee,0.61
47117,Marshall County,Tennessee,0.38
47119,Maury County,Tennessee,0.77
47121,Meigs County,Tennessee,0.41
47123,Monroe County,Tennessee,0.71
47125,Montgomery County,Tennessee,0.9
47127,Moore County,Tennessee,0
47129,Morgan County,Tennessee,0.7
47131,Obion County,Tennessee,0.72
47133,Overton County,Tennessee,0.81
47135,Perry County,Tennessee,0
47137,Pickett County,Tennessee,0.75
47139,Polk County,Tennessee,0
47141,Putnam County,Tennessee,0.78
47143,Rhea County,Tennessee,0
47145,Roane County,Tennessee,0.76
47147,Robertson County,Tennessee,0.4
47149,Rutherford County,Tennessee,0.63
47151,Scott County,Tennessee,0
47153,Sequatchie County,Tennessee,0
47155,Sevier County,Tennessee,0.35
47157,Shelby County,Tennessee,1.05
47159,Smith County,Tennessee,0.58
47161,Stewart County,Tennessee,0.46
47163,Sullivan County,Tennessee,1.25
47165,Sumner County,Tennessee,0.84
47167,Tipton County,Tennessee,0
47169,Trousdale County,Tennessee,0
47171,Unicoi County,Tennessee,0.92
47173,Union County,Tennessee,0.44
47175,Van Buren County,Tennessee,0
47177,Warren County,Tennessee,0.85
47179,Washington County,Tennessee,1.32
47181,Wayne County,Tennessee,1.41
47183,Weakley County,Tennessee,0
47185,White County,Tennessee,0.9
47187,Williamson County,Tennessee,0.81
47189,Wilson County,Tennessee,0.61
48001,Anderson County,Texas,0.84
48003,Andrews County,Texas,0
48005,Angelina County,Texas,1.64
48007,Aransas County,Texas,0
48009,Archer County,Texas,0
48011,Armstrong County,Texas,1.35
48013,Atascosa County,Texas,0.66
48015,Austin County,Texas,0.53
48017,Bailey County,Texas,0.5
48019,Bandera County,Texas,0.8
48021,Bastrop County,Texas,0.76
48023,Baylor County,Texas,0
48025,Bee County,Texas,0
48027,Bell County,Texas,1.2
48029,Bexar County,Texas,1.08
48031,Blanco County,Texas,0
48033,Borden County,Texas,0
48035,Bosque County,Texas,0
48037,Bowie County,Texas,1.43
48039,Brazoria County,Texas,0.72
48041,Brazos County,Texas,0.72
48043,Brewster County,Texas,0
48045,Briscoe County,Texas,0
48047,Brooks County,Texas,1.27
48049,Brown County,Texas,1.39
48051,Burleson County,Texas,0
48053,Burnet County,Texas,1.05
48055,Caldwell County,Texas,1.16
48057,Calhoun County,Texas,0.3
48059,Callahan County,Texas,0.64
48061,Cameron County,Texas,2.01
48063,Camp County,Texas,0.97
48065,Carson County,Texas,0
48067,Cass County,Texas,0
48069,Castro County,Texas,0
48071,Chambers County,Texas,0
48073,Cherokee County,Texas,0
48075,Childress County,Texas,0.38
48077,Clay County,Texas,0
48079,Cochran County,Texas,0.26
48081,Coke County,Texas,0.28
48083,Coleman County,Texas,0
48085,Collin County,Texas,0.87
48087,Collingsworth County,Texas,0
48089,Colorado County,Texas,0
48091,Comal County,Texas,0.85
48093,Comanche County,Texas,0
48095,Concho County,Texas,1.5
48097,Cooke County,Texas,0
48099,Coryell County,Texas,0.44
48101,Cottle County,Texas,0
48103,Crane County,Texas,0.55
48105,Crockett County,Texas,0.14
48107,Crosby County,Texas,0.87
48109,Culberson County,Texas,0
48111,Dallam County,Texas,0
48113,Dallas County,Texas,0.74
48115,Dawson County,Texas,0
48117,Deaf Smith County,Texas,0.28
48119,Delta County,Texas,3.39
48121,Denton County,Texas,0.84
48123,DeWitt County,Texas,0.38
48125,Dickens County,Texas,0.26
48127,Dimmit County,Texas,0
48129,Donley County,Texas,0.35
48131,Duval County,Texas,1.7
48133,Eastland County,Texas,0
48135,Ector County,Texas,0.47
48137,Edwards County,Texas,0.65
48139,Ellis County,Texas,0.65
48141,El Paso County,Texas,1.04
48143,Erath County,Texas,0.72
48145,Falls County,Texas,0.9
48147,Fannin County,Texas,0
48149,Fayette County,Texas,0
48151,Fisher County,Texas,0.49
48153,Floyd County,Texas,0.35
48155,Foard County,Texas,0
48157,Fort Bend County,Texas,1.05
48159,Franklin County,Texas,1.3
48161,Freestone County,Texas,0
48163,Frio County,Texas,0
48165,Gaines County,Texas,0
48167,Galveston County,Texas,0.68
48169,Garza County,Texas,0
48171,Gillespie County,Texas,1.12
48173,Glasscock County,Texas,0
48175,Goliad County,Texas,0
48177,Gonzales County,Texas,0
48179,Gray County,Texas,0
48181,Grayson County,Texas,1.55
48183,Gregg County,Texas,1.14
48185,Grimes County,Texas,0
48187,Guadalupe County,Texas,0.56
48189,Hale County,Texas,0
48191,Hall County,Texas,0.82
48193,Hamilton County,Texas,0.78
48195,Hansford County,Texas,0
48197,Hardeman County,Texas,0
48199,Hardin County,Texas,1.12
48201,Harris County,Texas,0.81
48203,Harrison County,Texas,0
48205,Hartley County,Texas,0
48207,Haskell County,Texas,0.43
48209,Hays County,Texas,0.69
48211,Hemphill County,Texas,0.11
48213,Henderson County,Texas,1
48215,Hidalgo County,Texas,1.96
48217,Hill County,Texas,0
48219,Hockley County,Texas,0
48221,Hood County,Texas,1.08
48223,Hopkins County,Texas,0.8
48225,Houston County,Texas,0.66
48227,Howard County,Texas,0
48229,Hudspeth County,Texas,0
48231,Hunt County,Texas,0.82
48233,Hutchinson County,Texas,0
48235,Irion County,Texas,0.06
48237,Jack County,Texas,0
48239,Jackson County,Texas,0
48241,Jasper County,Texas,0
48243,Jeff Davis County,Texas,0
48245,Jefferson County,Texas,1
48247,Jim Hogg County,Texas,2.18
48249,Jim Wells County,Texas,0
48251,Johnson County,Texas,0.61
48253,Jones County,Texas,0.85
48255,Karnes County,Texas,0.3
48257,Kaufman County,Texas,0.71
48259,Kendall County,Texas,0.79
48261,Kenedy County,Texas,0
48263,Kent County,Texas,0.5
48265,Kerr County,Texas,1.23
48267,Kimble County,Texas,0.81
48269,King County,Texas,0
48271,Kinney County,Texas,0.12
48273,Kleberg County,Texas,0
48275,Knox County,Texas,0
48277,Lamar County,Texas,1.19
48279,Lamb County,Texas,0.49
48281,Lampasas County,Texas,0
48283,La Salle County,Texas,0.25
48285,Lavaca County,Texas,0
48287,Lee County,Texas,0
48289,Leon County,Texas,0
48291,Liberty County,Texas,0.75
48293,Limestone County,Texas,0.99
48295,Lipscomb County,Texas,0.06
48297,Live Oak County,Texas,0.23
48299,Llano County,Texas,0.61
48301,Loving County,Texas,0
48303,Lubbock County,Texas,1.02
48305,Lynn County,Texas,0
48307,McCulloch County,Texas,0.75
48309,McLennan County,Texas,0.92
48311,McMullen County,Texas,0.31
48313,Madison County,Texas,0
48315,Marion County,Texas,0
48317,Martin County,Texas,0.36
48319,Mason County,Texas,0.59
48321,Matagorda County,Texas,0.66
48323,Maverick County,Texas,0
48325,Medina County,Texas,0
48327,Menard County,Texas,0
48329,Midland County,Texas,0.43
48331,Milam County,Texas,0
48333,Mills County,Texas,0.78
48335,Mitchell County,Texas,0
48337,Montague County,Texas,0
48339,Montgomery County,Texas,0.82
48341,Moore County,Texas,0
48343,Morris County,Texas,0.66
48345,Motley County,Texas,1.01
48347,Nacogdoches County,Texas,0.91
48349,Navarro County,Texas,0
48351,Newton County,Texas,0.82
48353,Nolan County,Texas,0
48355,Nueces County,Texas,1.31
48357,Ochiltree County,Texas,0
48359,Oldham County,Texas,0
48361,Orange County,Texas,0.44
48363,Palo Pinto County,Texas,0
48365,Panola County,Texas,0.57
48367,Parker County,Texas,0.72
48369,Parmer County,Texas,0.2
48371,Pecos County,Texas,0.26
48373,Polk County,Texas,0
48375,Potter County,Texas,1.19
48377,Presidio County,Texas,0.35
48379,Rains County,Texas,0.68
48381,Randall County,Texas,0.76
48383,Reagan County,Texas,0.03
48385,Real County,Texas,1.2
48387,Red River County,Texas,1.57
48389,Reeves County,Texas,0.17
48391,Refugio County,Texas,0
48393,Roberts County,Texas,0
48395,Robertson County,Texas,0
48397,Rockwall County,Texas,1.18
48399,Runnels County,Texas,0.67
48401,Rusk County,Texas,0.94
48403,Sabine County,Texas,1.84
48405,San Augustine County,Texas,1.62
48407,San Jacinto County,Texas,0.61
48409,San Patricio County,Texas,0.38
48411,San Saba County,Texas,0.31
48413,Schleicher County,Texas,0
48415,Scurry County,Texas,0.31
48417,Shackelford County,Texas,0
48419,Shelby County,Texas,0.55
48421,Sherman County,Texas,0
48423,Smith County,Texas,1.63
48425,Somervell County,Texas,0
48427,Starr County,Texas,0
48429,Stephens County,Texas,0.43
48431,Sterling County,Texas,0
48433,Stonewall County,Texas,0
48435,Sutton County,Texas,0
48437,Swisher County,Texas,0
48439,Tarrant County,Texas,0.88
48441,Taylor County,Texas,1.28
48443,Terrell County,Texas,0.27
48445,Terry County,Texas,0.47
48447,Throckmorton County,Texas,0
48449,Titus County,Texas,0.77
48451,Tom Green County,Texas,1.17
48453,Travis County,Texas,0.73
48455,Trinity County,Texas,0.81
48457,Tyler County,Texas,0
48459,Upshur County,Texas,0
48461,Upton County,Texas,0.14
48463,Uvalde County,Texas,0
48465,Val Verde County,Texas,1.28
48467,Van Zandt County,Texas,0.75
48469,Victoria County,Texas,1.07
48471,Walker County,Texas,0.57
48473,Waller County,Texas,0.5
48475,Ward County,Texas,0.11
48477,Washington County,Texas,0.88
48479,Webb County,Texas,1.17
48481,Wharton County,Texas,0.79
48483,Wheeler County,Texas,0.29
48485,Wichita County,Texas,1.36
48487,Wilbarger County,Texas,0.4
48489,Willacy County,Texas,0.81
48491,Williamson County,Texas,0.8
48493,Wilson County,Texas,0
48495,Winkler County,Texas,0
48497,Wise County,Texas,0.89
48499,Wood County,Texas,0
48501,Yoakum County,Texas,0
48503,Young County,Texas,0.97
48505,Zapata County,Texas,0.65
48507,Zavala County,Texas,1.12
49001,Beaver County,Utah,0
49003,Box Elder County,Utah,0.6
49005,Cache County,Utah,0.82
49007,Carbon County,Utah,0
49009,Daggett County,Utah,0
49011,Davis County,Utah,0.76
49013,Duchesne County,Utah,0.36
49015,Emery County,Utah,0
49017,Garfield County,Utah,0
49019,Grand County,Utah,0.49
49021,Iron County,Utah,0.84
49023,Juab County,Utah,0
49025,Kane County,Utah,0.24
49027,Millard County,Utah,0
49029,Morgan County,Utah,0.44
49031,Piute County,Utah,0
49033,Rich County,Utah,0
49035,Salt Lake County,Utah,0.69
49037,San Juan County,Utah,0
49039,Sanpete County,Utah,0.63
49041,Sevier County,Utah,0.95
49043,Summit County,Utah,0.4
49045,Tooele County,Utah,0.7
49047,Uintah County,Utah,0.57
49049,Utah County,Utah,0.85
49051,Wasatch County,Utah,0.67
49053,Washington County,Utah,1.18
49055,Wayne County,Utah,0.82
49057,Weber County,Utah,0.94
50001,Addison County,Vermont,1.13
50003,Bennington County,Vermont,1.31
50005,Caledonia County,Vermont,1.24
50007,Chittenden County,Vermont,1.18
50009,Essex County,Vermont,0.54
50011,Franklin County,Vermont,1.06
50013,Grand Isle County,Vermont,0
50015,Lamoille County,Vermont,1.05
50017,Orange County,Vermont,1.38
50019,Orleans County,Vermont,1.11
50021,Rutland County,Vermont,1.32
50023,Washington County,Vermont,1.03
50025,Windham County,Vermont,1.12
50027,Windsor County,Vermont,1
51001,Accomack County,Virginia,0
51003,Albemarle County,Virginia,0.81
51005,Alleghany County,Virginia,0
51007,Amelia County,Virginia,0.95
51009,Amherst County,Virginia,0
51011,Appomattox County,Virginia,0
51013,Arlington County,Virginia,0.43
51015,Augusta County,Virginia,1.05
51017,Bath County,Virginia,0
51019,Bedford County,Virginia,0.94
51021,Bland County,Virginia,0
51023,Botetourt County,Virginia,0
51025,Brunswick County,Virginia,0
51027,Buchanan County,Virginia,0.72
51029,Buckingham County,Virginia,1.01
51031,Campbell County,Virginia,0.44
51033,Caroline County,Virginia,0
51035,Carroll County,Virginia,0
51036,Charles City County,Virginia,0
51037,Charlotte County,Virginia,0.88
51041,Chesterfield County,Virginia,0.85
51043,Clarke County,Virginia,0.55
51045,Craig County,Virginia,0
51047,Culpeper County,Virginia,1.08
51049,Cumberland County,Virginia,0
51051,Dickenson County,Virginia,0.79
51053,Dinwiddie County,Virginia,0.2
51057,Essex County,Virginia,1.17
51059,Fairfax County,Virginia,0.71
51061,Fauquier County,Virginia,0.84
51063,Floyd County,Virginia,1.56
51065,Fluvanna County,Virginia,0.5
51067,Franklin County,Virginia,0.82
51069,Frederick County,Virginia,0.37
51071,Giles County,Virginia,0
51073,Gloucester County,Virginia,1.22
51075,Goochland County,Virginia,0.22
51077,Grayson County,Virginia,0
51079,Greene County,Virginia,0
51081,Greensville County,Virginia,0.64
51083,Halifax County,Virginia,1.03
51085,Hanover County,Virginia,0.88
51087,Henrico County,Virginia,1.06
51089,Henry County,Virginia,0
51091,Highland County,Virginia,0
51093,Isle of Wight County,Virginia,0
51095,James City County,Virginia,0.96
51097,King and Queen County,Virginia,0
51099,King George County,Virginia,0.24
51101,King William County,Virginia,0
51103,Lancaster County,Virginia,1.79
51105,Lee County,Virginia,1.09
51107,Loudoun County,Virginia,0.56
51109,Louisa County,Virginia,0.36
51111,Lunenburg County,Virginia,0.7
51113,Madison County,Virginia,0
51115,Mathews County,Virginia,0
51117,Mecklenburg County,Virginia,1.29
51119,Middlesex County,Virginia,0
51121,Montgomery County,Virginia,0.76
51125,Nelson County,Virginia,0.47
51127,New Kent County,Virginia,0
51131,Northampton County,Virginia,0.83
51133,Northumberland County,Virginia,0.19
51135,Nottoway County,Virginia,0
51137,Orange County,Virginia,0.41
51139,Page County,Virginia,0.78
51141,Patrick County,Virginia,0
51143,Pittsylvania County,Virginia,0.8
51145,Powhatan County,Virginia,0.37
51147,Prince Edward County,Virginia,0
51149,Prince George County,Virginia,0.28
51153,Prince William County,Virginia,0.72
51155,Pulaski County,Virginia,0.59
51157,Rappahannock County,Virginia,0.41
51159,Richmond County,Virginia,0
51161,Roanoke County,Virginia,1.17
51163,Rockbridge County,Virginia,0
51165,Rockingham County,Virginia,0.93
51167,Russell County,Virginia,1.01
51169,Scott County,Virginia,0
51171,Shenandoah County,Virginia,0.85
51173,Smyth County,Virginia,0
51175,Southampton County,Virginia,0
51177,Spotsylvania County,Virginia,0.92
51179,Stafford County,Virginia,0.64
51181,Surry County,Virginia,0.02
51183,Sussex County,Virginia,0
51185,Tazewell County,Virginia,0
51187,Warren County,Virginia,0.93
51191,Washington County,Virginia,0.89
51193,Westmoreland County,Virginia,0
51195,Wise County,Virginia,1.02
51197,Wythe County,Virginia,0.82
51199,York County,Virginia,0.48
51510,Alexandria city,Virginia,0.54
51520,Bristol city,Virginia,0.68
51530,Buena Vista city,Virginia,0
51540,Charlottesville city,Virginia,0.61
51550,Chesapeake city,Virginia,0.63
51570,Colonial Heights city,Virginia,1.18
51580,Covington city,Virginia,0
51590,Danville city,Virginia,1.39
51595,Emporia city,Virginia,1.83
51600,Fairfax city,Virginia,1.32
51610,Falls Church city,Virginia,1.02
51620,Franklin city,Virginia,0
51630,Fredericksburg city,Virginia,1.71
51640,Galax city,Virginia,1.75
51650,Hampton city,Virginia,0.9
51660,Harrisonburg city,Virginia,0.79
51670,Hopewell city,Virginia,0
51678,Lexington city,Virginia,0
51680,Lynchburg city,Virginia,1.52
51683,Manassas city,Virginia,1.34
51685,Manassas Park city,Virginia,0
51690,Martinsville city,Virginia,0
51700,Newport News city,Virginia,0.92
51710,Norfolk city,Virginia,1.12
51720,Norton city,Virginia,2.34
51730,Petersburg city,Virginia,0
51735,Poquoson city,Virginia,0
51740,Portsmouth city,Virginia,1.14
51750,Radford city,Virginia,0
51760,Richmond city,Virginia,1.12
51770,Roanoke city,Virginia,1.41
51775,Salem city,Virginia,0
51790,Staunton city,Virginia,1.03
51800,Suffolk city,Virginia,1.14
51810,Virginia Beach city,Virginia,0.94
51820,Waynesboro city,Virginia,0
51830,Williamsburg city,Virginia,0
51840,Winchester city,Virginia,2.12
53001,Adams County,Washington,0
53003,Asotin County,Washington,1.75
53005,Benton County,Washington,1.01
53007,Chelan County,Washington,1.04
53009,Clallam County,Washington,0.89
53011,Clark County,Washington,1.13
53013,Columbia County,Washington,0
53015,Cowlitz County,Washington,1.16
53017,Douglas County,Washington,0.47
53019,Ferry County,Washington,0
53021,Franklin County,Washington,0.62
53023,Garfield County,Washington,0
53025,Grant County,Washington,0.5
53027,Grays Harbor County,Washington,0.92
53029,Island County,Washington,0.83
53031,Jefferson County,Washington,0.68
53033,King County,Washington,0.81
53035,Kitsap County,Washington,0.99
53037,Kittitas County,Washington,0.68
53039,Klickitat County,Washington,0.33
53041,Lewis County,Washington,1.06
53043,Lincoln County,Washington,0
53045,Mason County,Washington,0.6
53047,Okanogan County,Washington,0.65
53049,Pacific County,Washington,0
53051,Pend Oreille County,Washington,0
53053,Pierce County,Washington,1.14
53055,San Juan County,Washington,0.49
53057,Skagit County,Washington,0.72
53059,Skamania County,Washington,0
53061,Snohomish County,Washington,0.86
53063,Spokane County,Washington,1.37
53065,Stevens County,Washington,1.31
53067,Thurston County,Washington,0.96
53069,Wahkiakum County,Washington,0
53071,Walla Walla County,Washington,1.12
53073,Whatcom County,Washington,0.95
53075,Whitman County,Washington,0.58
53077,Yakima County,Washington,1.04
54001,Barbour County,West Virginia,0
54003,Berkeley County,West Virginia,0.96
54005,Boone County,West Virginia,0
54007,Braxton County,West Virginia,1.25
54009,Brooke County,West Virginia,0
54011,Cabell County,West Virginia,1.91
54013,Calhoun County,West Virginia,0
54015,Clay County,West Virginia,1.9
54017,Doddridge County,West Virginia,0.52
54019,Fayette County,West Virginia,1.27
54021,Gilmer County,West Virginia,0
54023,Grant County,West Virginia,1.2
54025,Greenbrier County,West Virginia,1.43
54027,Hampshire County,West Virginia,0
54029,Hancock County,West Virginia,0.85
54031,Hardy County,West Virginia,0
54033,Harrison County,West Virginia,1.2
54035,Jackson County,West Virginia,0
54037,Jefferson County,West Virginia,0.54
54039,Kanawha County,West Virginia,1.39
54041,Lewis County,West Virginia,0
54043,Lincoln County,West Virginia,1.68
54045,Logan County,West Virginia,1.33
54047,McDowell County,West Virginia,0.73
54049,Marion County,West Virginia,0.85
54051,Marshall County,West Virginia,0
54053,Mason County,West Virginia,1.28
54055,Mercer County,West Virginia,1.3
54057,Mineral County,West Virginia,1.27
54059,Mingo County,West Virginia,0
54061,Monongalia County,West Virginia,1.79
54063,Monroe County,West Virginia,0.79
54065,Morgan County,West Virginia,0
54067,Nicholas County,West Virginia,0
54069,Ohio County,West Virginia,1.63
54071,Pendleton County,West Virginia,0
54073,Pleasants County,West Virginia,0.91
54075,Pocahontas County,West Virginia,0
54077,Preston County,West Virginia,0
54079,Putnam County,West Virginia,0.73
54081,Raleigh County,West Virginia,1.54
54083,Randolph County,West Virginia,0
54085,Ritchie County,West Virginia,0.47
54087,Roane County,West Virginia,0
54089,Summers County,West Virginia,0
54091,Taylor County,West Virginia,0
54093,Tucker County,West Virginia,0.99
54095,Tyler County,West Virginia,1.04
54097,Upshur County,West Virginia,0
54099,Wayne County,West Virginia,0
54101,Webster County,West Virginia,1.19
54103,Wetzel County,West Virginia,0
54105,Wirt County,West Virginia,0.91
54107,Wood County,West Virginia,1.27
54109,Wyoming County,West Virginia,0
55001,Adams County,Wisconsin,0.76
55003,Ashland County,Wisconsin,0
55005,Barron County,Wisconsin,0.96
55007,Bayfield County,Wisconsin,0
55009,Brown County,Wisconsin,1.05
55011,Buffalo County,Wisconsin,0.57
55013,Burnett County,Wisconsin,0
55015,Calumet County,Wisconsin,0
55017,Chippewa County,Wisconsin,0.93
55019,Clark County,Wisconsin,0
55021,Columbia County,Wisconsin,1.05
55023,Crawford County,Wisconsin,0
55025,Dane County,Wisconsin,0.81
55027,Dodge County,Wisconsin,0.93
55029,Door County,Wisconsin,0.83
55031,Douglas County,Wisconsin,0.88
55033,Dunn County,Wisconsin,0
55035,Eau Claire County,Wisconsin,1.54
55037,Florence County,Wisconsin,0.4
55039,Fond du Lac County,Wisconsin,1
55041,Forest County,Wisconsin,0
55043,Grant County,Wisconsin,0.97
55045,Green County,Wisconsin,0.97
55047,Green Lake County,Wisconsin,1.11
55049,Iowa County,Wisconsin,0
55051,Iron County,Wisconsin,1.45
55053,Jackson County,Wisconsin,0
55055,Jefferson County,Wisconsin,0.76
55057,Juneau County,Wisconsin,0.88
55059,Kenosha County,Wisconsin,0.98
55061,Kewaunee County,Wisconsin,0
55063,La Crosse County,Wisconsin,1.56
55065,Lafayette County,Wisconsin,0
55067,Langlade County,Wisconsin,0
55069,Lincoln County,Wisconsin,0.63
55071,Manitowoc County,Wisconsin,0.94
55073,Marathon County,Wisconsin,0.97
55075,Marinette County,Wisconsin,0
55077,Marquette County,Wisconsin,0
55078,Menominee County,Wisconsin,0.16
55079,Milwaukee County,Wisconsin,1.45
55081,Monroe County,Wisconsin,0.72
55083,Oconto County,Wisconsin,1.13
55085,Oneida County,Wisconsin,1.24
55087,Outagamie County,Wisconsin,0.88
55089,Ozaukee County,Wisconsin,1.1
55091,Pepin County,Wisconsin,0
55093,Pierce County,Wisconsin,0.59
55095,Polk County,Wisconsin,1.22
55097,Portage County,Wisconsin,0.73
55099,Price County,Wisconsin,1.04
55101,Racine County,Wisconsin,1.05
55103,Richland County,Wisconsin,1.26
55105,Rock County,Wisconsin,1.09
55107,Rusk County,Wisconsin,0.87
55109,St. Croix County,Wisconsin,1.06
55111,Sauk County,Wisconsin,0.78
55113,Sawyer County,Wisconsin,0
55115,Shawano County,Wisconsin,0
55117,Sheboygan County,Wisconsin,0.81
55119,Taylor County,Wisconsin,0.77
55121,Trempealeau County,Wisconsin,0
55123,Vernon County,Wisconsin,1.45
55125,Vilas County,Wisconsin,0.53
55127,Walworth County,Wisconsin,0.72
55129,Washburn County,Wisconsin,0
55131,Washington County,Wisconsin,0.89
55133,Waukesha County,Wisconsin,0.88
55135,Waupaca County,Wisconsin,0.88
55137,Waushara County,Wisconsin,0
55139,Winnebago County,Wisconsin,0.85
55141,Wood County,Wisconsin,1.81
56001,Albany County,Wyoming,0.99
56003,Big Horn County,Wyoming,0
56005,Campbell County,Wyoming,0.3
56007,Carbon County,Wyoming,0
56009,Converse County,Wyoming,0.36
56011,Crook County,Wyoming,0
56013,Fremont County,Wyoming,0.96
56015,Goshen County,Wyoming,0
56017,Hot Springs County,Wyoming,0.92
56019,Johnson County,Wyoming,0.41
56021,Laramie County,Wyoming,0.71
56023,Lincoln County,Wyoming,0.46
56025,Natrona County,Wyoming,1.13
56027,Niobrara County,Wyoming,0
56029,Park County,Wyoming,0.77
56031,Platte County,Wyoming,0
56033,Sheridan County,Wyoming,0.83
56035,Sublette County,Wyoming,0
56037,Sweetwater County,Wyoming,0.43
56039,Teton County,Wyoming,0.3
56041,Uinta County,Wyoming,1.02
56043,Washakie County,Wyoming,0
56045,Weston County,Wyoming,0
72001,Adjuntas Municipio,Puerto Rico,0
72003,Aguada Municipio,Puerto Rico,0.49
72005,Aguadilla Municipio,Puerto Rico,0.58
72007,Aguas Buenas Municipio,Puerto Rico,0
72009,Aibonito Municipio,Puerto Rico,1.98
72011,A?asco Municipio,Puerto Rico,0.33
72013,Arecibo Municipio,Puerto Rico,1.26
72015,Arroyo Municipio,Puerto Rico,0
72017,Barceloneta Municipio,Puerto Rico,0
72019,Barranquitas Municipio,Puerto Rico,0
